grade_code,subject_code,subject_label,chapter_code,chapter_title,chapter_status,skill_code,skill_title,content_type,content_family,difficulty,approved_production_count,draft_count,eligible_for_homework
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-SOURCE,Confronter des documents,exam_practice,assessment,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-SOURCE,Confronter des documents,exercise,practice,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-HISTORY-4E-19TH,"Analyser industrialisation, sociétés et colonisation",exam_practice,assessment,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-HISTORY-4E-19TH,"Analyser industrialisation, sociétés et colonisation",exercise,practice,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CHRONOLOGY,Construire une chronologie argumentée,exam_practice,assessment,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CHRONOLOGY,Construire une chronologie argumentée,exercise,practice,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CITIZENSHIP,Expliquer l'élargissement de la citoyenneté,exam_practice,assessment,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CITIZENSHIP,Expliquer l'élargissement de la citoyenneté,exercise,practice,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CULTURE,Identifier une évolution culturelle,exam_practice,assessment,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-REGIMES,Ordonner les régimes politiques,exam_practice,assessment,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-REGIMES,Ordonner les régimes politiques,exercise,practice,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-SOCIETY,Analyser une transformation sociale,exam_practice,assessment,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-SOCIETY,Analyser une transformation sociale,exercise,practice,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-HISTORY-4E-FRANCE,Construire des repères politiques et sociaux de la France,exam_practice,assessment,2,1,0,True
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-HISTORY-4E-FRANCE,Construire des repères politiques et sociaux de la France,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-ADD,Additionner et soustraire des fractions,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-ADD,Additionner et soustraire des fractions,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-DIVIDE,Diviser par une fraction,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-DIVIDE,Diviser par une fraction,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,practice,practice,3,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-MULTIPLY,Multiplier des fractions,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-MULTIPLY,Multiplier des fractions,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-PROBLEM,Résoudre un problème fractionnaire,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-PROBLEM,Résoudre un problème fractionnaire,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-MATHEMATICS-4E-FRACT,Mobiliser : Fractions,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-MATHEMATICS-4E-FRACT,Mobiliser : Fractions,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-MATHEMATICS-4E-FRACT,Mobiliser : Fractions,worked_example,other,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,diagnostic,diagnostic,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,guided_practice,practice_guided,2,0,3,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,practice,practice,3,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,remediation,remediation,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,practice,practice,3,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-MODEL,Traduire un problème par une expression,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-MODEL,Traduire un problème par une expression,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-REDUCE,Réduire une expression,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-REDUCE,Réduire une expression,exercise,practice,1,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-SUBSTITUTE,Calculer une expression littérale,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-SUBSTITUTE,Calculer une expression littérale,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-MATHEMATICS-4E-LITERAL,Mobiliser : Calcul littéral,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-MATHEMATICS-4E-LITERAL,Mobiliser : Calcul littéral,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-MATHEMATICS-4E-LITERAL,Mobiliser : Calcul littéral,worked_example,other,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-CALCULATE,Calculer avec des puissances entières,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-CALCULATE,Calculer avec des puissances entières,exercise,practice,1,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-MEANING,Interpréter une puissance,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-MEANING,Interpréter une puissance,exercise,practice,1,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-RULES,Appliquer les règles sur les puissances,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-RULES,Appliquer les règles sur les puissances,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,practice,practice,3,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-TEN,Utiliser les puissances de dix,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-TEN,Utiliser les puissances de dix,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-MATHEMATICS-4E-POWERS,Mobiliser : Puissances,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-MATHEMATICS-4E-POWERS,Mobiliser : Puissances,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-MATHEMATICS-4E-POWERS,Mobiliser : Puissances,worked_example,other,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,practice,practice,3,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,practice,practice,3,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PERCENT,Calculer une évolution en pourcentage,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PERCENT,Calculer une évolution en pourcentage,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PRODUCT,Utiliser le produit en croix avec sens,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PRODUCT,Utiliser le produit en croix avec sens,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-SCALE,Utiliser échelle et vitesse,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-SCALE,Utiliser échelle et vitesse,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-MATHEMATICS-4E-PROP,Mobiliser : Proportionnalité,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-MATHEMATICS-4E-PROP,Mobiliser : Proportionnalité,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-MATHEMATICS-4E-PROP,Mobiliser : Proportionnalité,worked_example,other,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-CALCULATE,Calculer une longueur avec le théorème de Pythagore,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-CALCULATE,Calculer une longueur avec le théorème de Pythagore,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,diagnostic,diagnostic,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,practice,practice,3,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,remediation,remediation,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-TEST,Déterminer si un triangle est rectangle,practice,practice,3,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-MATHEMATICS-4E-PYTH,Mobiliser : Théorème de Pythagore,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-MATHEMATICS-4E-PYTH,Mobiliser : Théorème de Pythagore,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-MATHEMATICS-4E-PYTH,Mobiliser : Théorème de Pythagore,worked_example,other,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-CHAIN,Calculer une expression avec plusieurs opérations,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-CHAIN,Calculer une expression avec plusieurs opérations,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-MULTIPLY,Multiplier et diviser des nombres relatifs,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-MULTIPLY,Multiplier et diviser des nombres relatifs,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-PROBLEM,Résoudre un problème avec nombres relatifs,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-PROBLEM,Résoudre un problème avec nombres relatifs,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-ENR-MATHEMATICS-4E-RELNUM-SIGN,Déterminer le signe d'un produit ou quotient,practice,practice,3,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-MATHEMATICS-4E-RELNUM,Mobiliser : Nombres relatifs,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-MATHEMATICS-4E-RELNUM,Mobiliser : Nombres relatifs,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-RELNUM,Nombres relatifs,approved,SK-MATHEMATICS-4E-RELNUM,Mobiliser : Nombres relatifs,worked_example,other,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-COMPARE,Comparer deux séries,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-COMPARE,Comparer deux séries,exercise,practice,3,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-FREQUENCY,Calculer une fréquence,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-FREQUENCY,Calculer une fréquence,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-MEAN,Calculer et interpréter une moyenne,exam_practice,assessment,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-MEAN,Calculer et interpréter une moyenne,exercise,practice,2,1,0,True
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-POPULATION,"Identifier population, caractère et effectif",practice,practice,3,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,assessment,assessment,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,practice,practice,1,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,practice,practice,2,0,1,False
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-STATS,Statistiques,approved,SK-ENR-MATHEMATICS-4E-STATS-REPRESENT,Lire et construire une représentation,practice,practice,3,0,1,False
