grade_code,subject_code,subject_label,chapter_code,chapter_title,chapter_status,skill_code,skill_title,content_type,difficulty,status,decision,structural_pass,active_version,eligible_for_homework,total_count,approved_count,usable_count,draft_count,last_updated_at
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-ENR-GEOGRAPHY-4E-URBANIZATION-LANDSCAPE,Interpréter un paysage urbain,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-ENR-GEOGRAPHY-4E-URBANIZATION-LANDSCAPE,Interpréter un paysage urbain,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-ENR-GEOGRAPHY-4E-URBANIZATION-MAP,Construire un croquis d'organisation,assessment,2,draft,REVIEW,True,108746,False,1,0,0,1,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-ENR-GEOGRAPHY-4E-URBANIZATION-MAP,Construire un croquis d'organisation,practice,2,draft,REVIEW,True,108754,False,1,0,0,1,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-ENR-GEOGRAPHY-4E-URBANIZATION-METROPOLIZATION,Expliquer la métropolisation,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-ENR-GEOGRAPHY-4E-URBANIZATION-METROPOLIZATION,Expliquer la métropolisation,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-GEOGRAPHY-4E-URBANIZATION,Comparer des espaces et dynamiques urbaines,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,GEOGRAPHY,Géographie,CH-GEOGRAPHY-4E-URBANIZATION,L'urbanisation du monde,approved,SK-GEOGRAPHY-4E-URBANIZATION,Comparer des espaces et dynamiques urbaines,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-ENR-HISTORY-4E-18TH-ENLIGHTENMENT,Expliquer les idées des Lumières,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-ENR-HISTORY-4E-18TH-ENLIGHTENMENT,Expliquer les idées des Lumières,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-ENR-HISTORY-4E-18TH-REVOLUTION,Comparer les révolutions atlantiques,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-ENR-HISTORY-4E-18TH-REVOLUTION,Comparer les révolutions atlantiques,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-ENR-HISTORY-4E-18TH-SLAVERY,Caractériser traites et esclavage,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-ENR-HISTORY-4E-18TH-SLAVERY,Caractériser traites et esclavage,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-ENR-HISTORY-4E-18TH-SOURCE,Interpréter une source du XVIIIe siècle,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-ENR-HISTORY-4E-18TH-TRADE,Expliquer les échanges atlantiques,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-ENR-HISTORY-4E-18TH-TRADE,Expliquer les échanges atlantiques,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-HISTORY-4E-18TH,Expliquer les transformations politiques et économiques du XVIIIe siècle,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-18TH,"Le XVIIIe siècle : expansions, Lumières et révolutions",approved,SK-HISTORY-4E-18TH,Expliquer les transformations politiques et économiques du XVIIIe siècle,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-COLONIZATION,Caractériser la colonisation,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-COLONIZATION,Caractériser la colonisation,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-INDUSTRIALIZATION,Expliquer l'industrialisation,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-INDUSTRIALIZATION,Expliquer l'industrialisation,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-MIGRATION,Relier industrialisation et mobilités,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-MIGRATION,Relier industrialisation et mobilités,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-SOCIETY,Analyser les transformations sociales,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-SOCIETY,Analyser les transformations sociales,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-SOURCE,Confronter des documents,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-ENR-HISTORY-4E-19TH-SOURCE,Confronter des documents,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-HISTORY-4E-19TH,"Analyser industrialisation, sociétés et colonisation",exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-19TH,L'Europe et le monde au XIXe siècle,approved,SK-HISTORY-4E-19TH,"Analyser industrialisation, sociétés et colonisation",exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CHRONOLOGY,Construire une chronologie argumentée,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CHRONOLOGY,Construire une chronologie argumentée,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CITIZENSHIP,Expliquer l'élargissement de la citoyenneté,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CITIZENSHIP,Expliquer l'élargissement de la citoyenneté,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-CULTURE,Identifier une évolution culturelle,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-REGIMES,Ordonner les régimes politiques,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-REGIMES,Ordonner les régimes politiques,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-SOCIETY,Analyser une transformation sociale,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-ENR-HISTORY-4E-FRANCE-SOCIETY,Analyser une transformation sociale,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-HISTORY-4E-FRANCE,Construire des repères politiques et sociaux de la France,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,HISTORY,Histoire,CH-HISTORY-4E-FRANCE,"Société, culture et politique dans la France du XIXe siècle",approved,SK-HISTORY-4E-FRANCE,Construire des repères politiques et sociaux de la France,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-ADD,Additionner et soustraire des fractions,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-ADD,Additionner et soustraire des fractions,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-DIVIDE,Diviser par une fraction,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-DIVIDE,Diviser par une fraction,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,assessment,2,draft,REVIEW,True,106854,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,practice,1,draft,REVIEW,True,106858,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,practice,2,draft,REVIEW,True,106866,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-EQUIVALENT,Simplifier et produire des fractions égales,practice,3,draft,REVIEW,True,106894,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-MULTIPLY,Multiplier des fractions,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-MULTIPLY,Multiplier des fractions,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-PROBLEM,Résoudre un problème fractionnaire,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-ENR-MATHEMATICS-4E-FRACT-PROBLEM,Résoudre un problème fractionnaire,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-MATHEMATICS-4E-FRACT,Mobiliser : Fractions,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-MATHEMATICS-4E-FRACT,Mobiliser : Fractions,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-FRACT,Fractions,approved,SK-MATHEMATICS-4E-FRACT,Mobiliser : Fractions,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,assessment,2,draft,REVIEW,True,106918,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,diagnostic,1,draft,REVIEW,True,104838,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,guided_practice,2,draft,REVIEW,True,104522,False,3,0,0,3,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,practice,1,draft,REVIEW,True,104786,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,practice,2,draft,REVIEW,True,104790,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,practice,3,draft,REVIEW,True,104794,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-DISTRIBUTE,Développer avec la distributivité,remediation,1,draft,REVIEW,True,104842,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,assessment,2,draft,REVIEW,True,106922,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,practice,1,draft,REVIEW,True,106914,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,practice,2,draft,REVIEW,True,106938,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-FACTOR,Factoriser dans des cas simples,practice,3,draft,REVIEW,True,106950,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-MODEL,Traduire un problème par une expression,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-MODEL,Traduire un problème par une expression,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-REDUCE,Réduire une expression,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-REDUCE,Réduire une expression,exercise,1,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-SUBSTITUTE,Calculer une expression littérale,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-ENR-MATHEMATICS-4E-LITERAL-SUBSTITUTE,Calculer une expression littérale,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-MATHEMATICS-4E-LITERAL,Mobiliser : Calcul littéral,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-MATHEMATICS-4E-LITERAL,Mobiliser : Calcul littéral,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-LITERAL,Calcul littéral,approved,SK-MATHEMATICS-4E-LITERAL,Mobiliser : Calcul littéral,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-CALCULATE,Calculer avec des puissances entières,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-CALCULATE,Calculer avec des puissances entières,exercise,1,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-MEANING,Interpréter une puissance,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-MEANING,Interpréter une puissance,exercise,1,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-RULES,Appliquer les règles sur les puissances,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-RULES,Appliquer les règles sur les puissances,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,assessment,2,draft,REVIEW,True,107038,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,practice,1,draft,REVIEW,True,107050,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,practice,2,draft,REVIEW,True,107058,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-SCIENTIFIC,Écrire un nombre en notation scientifique,practice,3,draft,REVIEW,True,107066,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-TEN,Utiliser les puissances de dix,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-ENR-MATHEMATICS-4E-POWERS-TEN,Utiliser les puissances de dix,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-MATHEMATICS-4E-POWERS,Mobiliser : Puissances,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-MATHEMATICS-4E-POWERS,Mobiliser : Puissances,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-POWERS,Puissances,approved,SK-MATHEMATICS-4E-POWERS,Mobiliser : Puissances,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,assessment,2,draft,REVIEW,True,107106,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,practice,1,draft,REVIEW,True,107102,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,practice,2,draft,REVIEW,True,107110,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-GRAPH,Reconnaître une représentation proportionnelle,practice,3,draft,REVIEW,True,107130,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,assessment,2,draft,REVIEW,True,107122,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,practice,1,draft,REVIEW,True,107118,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,practice,2,draft,REVIEW,True,109246,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-IDENTIFY,Identifier une proportionnalité,practice,3,draft,REVIEW,True,107146,False,1,0,0,1,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PERCENT,Calculer une évolution en pourcentage,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PERCENT,Calculer une évolution en pourcentage,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PRODUCT,Utiliser le produit en croix avec sens,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-PRODUCT,Utiliser le produit en croix avec sens,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-SCALE,Utiliser échelle et vitesse,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-ENR-MATHEMATICS-4E-PROP-SCALE,Utiliser échelle et vitesse,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-MATHEMATICS-4E-PROP,Mobiliser : Proportionnalité,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-MATHEMATICS-4E-PROP,Mobiliser : Proportionnalité,exercise,3,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PROP,Proportionnalité,approved,SK-MATHEMATICS-4E-PROP,Mobiliser : Proportionnalité,worked_example,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-CALCULATE,Calculer une longueur avec le théorème de Pythagore,exam_practice,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-CALCULATE,Calculer une longueur avec le théorème de Pythagore,exercise,2,approved,,,,True,1,1,1,0,
FR-4E,MATHEMATICS,Mathématiques,CH-MATHEMATICS-4E-PYTH,Théorème de Pythagore,approved,SK-ENR-MATHEMATICS-4E-PYTH-IDENTIFY,Identifier une configuration de Pythagore,assessment,2,draft,REVIEW,True,107218,False,1,0,0,1,
